timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1576583473065,694,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,571,0,24
1576583473220,675,getChargingStations Request,200,OK,Thread Group 1-4,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,610,0,25
1576583473760,530,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,480,0,27
1576583473896,716,getChargingStations Request,200,OK,Thread Group 1-4,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,629,0,29
1576583474305,524,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,451,0,27
1576583474613,862,getChargingStations Request,200,OK,Thread Group 1-4,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,793,0,139
1576583474831,713,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,631,0,37
1576583475476,465,getChargingStations Request,200,OK,Thread Group 1-4,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,403,0,22
1576583475544,690,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,603,0,21
1576583475942,736,getChargingStations Request,200,OK,Thread Group 1-4,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,637,0,22
1576583476235,561,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,483,0,25
1576583476679,647,getChargingStations Request,200,OK,Thread Group 1-4,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,556,0,25
1576583476796,652,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,559,0,25
1576583477327,669,getChargingStations Request,200,OK,Thread Group 1-4,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,603,0,24
1576583477448,706,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,643,0,23
1576583477997,626,getChargingStations Request,200,OK,Thread Group 1-4,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,570,0,21
1576583478155,677,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,575,0,46
1576583478624,744,getChargingStations Request,200,OK,Thread Group 1-4,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,693,0,24
1576583478833,705,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,638,0,41
1576583479370,685,getChargingStations Request,200,OK,Thread Group 1-4,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,607,0,47
1576583479540,729,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,659,0,27
1576583480056,551,getChargingStations Request,200,OK,Thread Group 1-4,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,469,0,21
1576583480270,621,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,569,0,41
1576583480607,527,getChargingStations Request,200,OK,Thread Group 1-4,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,468,0,47
1576583480892,547,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,490,0,26
1576583481136,548,getChargingStations Request,200,OK,Thread Group 1-4,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,488,0,23
1576583481439,573,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,515,0,25
1576583481685,826,getChargingStations Request,200,OK,Thread Group 1-4,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,710,0,25
1576583482013,584,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,519,0,23
1576583482598,537,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,480,0,21
1576583482512,825,getChargingStations Request,200,OK,Thread Group 1-4,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,731,0,30
1576583483136,703,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,621,0,23
1576583483337,666,getChargingStations Request,200,OK,Thread Group 1-4,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,612,0,23
1576583483840,612,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,557,0,27
1576583484004,597,getChargingStations Request,200,OK,Thread Group 1-4,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,540,0,23
1576583484453,651,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,588,0,29
1576583484602,668,getChargingStations Request,200,OK,Thread Group 1-4,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,597,0,30
1576583485105,581,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,529,0,33
1576583485687,610,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,554,0,22
1576583486298,599,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,546,0,22
1576583486898,680,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,597,0,116
1576583487579,718,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,601,0,24
1576583488298,508,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,451,0,22
1576583488807,621,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,561,0,22
1576583489429,535,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,462,0,21
1576583489966,667,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,583,0,33
1576583490635,673,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,619,0,24
1576583491309,654,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,591,0,21
1576583491964,603,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,548,0,22
1576583492567,659,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,572,0,53
1576583493227,554,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,502,0,21
1576583493781,746,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,632,0,26
1576583494528,592,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,513,0,21
1576583495121,705,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,637,0,23
1576583495827,553,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,498,0,21
1576583496381,538,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,484,0,22
1576583496920,683,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,551,0,20
1576583497605,533,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,476,0,34
1576583498140,658,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,607,0,26
1576583498799,594,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,517,0,25
1576583499394,579,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,528,0,28
1576583499974,654,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,524,0,37
1576583500629,722,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,591,0,28
1576583501353,718,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,578,0,27
1576583502072,548,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,453,0,27
1576583502621,885,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,655,0,27
1576583503507,584,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,528,0,32
1576583504092,699,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,595,0,27
1576583504792,622,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,551,0,27
1576583505415,792,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,547,0,32
1576583506208,622,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,495,0,27
1576583506829,591,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,539,0,35
1576583507421,576,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,500,0,22
1576583507997,723,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,617,0,42
1576583508721,636,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,570,0,24
1576583509357,666,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,601,0,28
1576583510024,589,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,533,0,26
1576583510614,541,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,486,0,29
1576583511155,713,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,659,0,32
1576583511868,707,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,641,0,25
1576583512576,876,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,744,0,56
1576583513453,615,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,548,0,26
1576583514069,927,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,589,0,24
1576583514997,599,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,528,0,22
1576583515597,606,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,543,0,25
1576583516204,672,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,617,0,24
1576583516879,667,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,568,0,22
1576583517546,659,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,601,0,36
1576583518206,703,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,555,0,55
1576583518679,717,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,591,0,48
1576583518909,732,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,562,0,80
1576583519397,854,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,706,0,53
1576583519642,1046,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,582,0,22
1576583520254,719,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,621,0,27
1576583520690,719,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,608,0,25
1576583520974,748,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,642,0,23
1576583521409,623,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,523,0,24
1576583521724,885,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,680,0,42
1576583522035,677,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,620,0,36
1576583522610,602,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,550,0,28
1576583522712,878,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,789,0,128
1576583523212,628,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,559,0,24
1576583523591,702,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,633,0,24
1576583523841,606,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,537,0,25
1576583524294,744,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,564,0,37
1576583524448,644,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,566,0,22
1576583525039,592,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,519,0,26
1576583525092,609,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,541,0,32
1576583525632,703,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,519,0,25
1576583525702,818,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,676,0,80
1576583526337,625,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,570,0,24
1576583526521,596,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,497,0,73
1576583526963,602,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,352,0,23
1576583527117,588,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,477,0,40
1576583527566,582,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,524,0,25
1576583527709,790,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,616,0,40
1576583528149,686,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,627,0,41
1576583528499,634,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,561,0,24
1576583529133,575,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,525,0,25
1576583528835,1544,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,841,0,238
1576583529708,912,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,833,0,414
1576583530380,648,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,577,0,21
1576583530620,550,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,495,0,23
1576583531028,616,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,555,0,22
1576583531170,570,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,507,0,41
1576583531645,628,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,548,0,21
1576583531740,631,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,539,0,21
1576583532371,584,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,524,0,23
1576583532274,878,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,677,0,46
1576583532956,725,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,662,0,121
1576583533152,631,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,570,0,77
1576583533784,511,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,454,0,25
1576583533682,731,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,650,0,30
1576583534296,628,getChargingStations Request,200,OK,Thread Group 1-5,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,572,0,45
1576583534414,639,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,584,0,27
1576583535054,625,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,539,0,20
1576583535680,731,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,592,0,25
1576583536412,592,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,533,0,35
1576583537005,719,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,575,0,20
1576583537724,704,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,644,0,48
1576583538430,710,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,660,0,24
1576583539140,844,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,702,0,24
1576583539984,584,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,507,0,38
1576583540568,716,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,570,0,44
1576583541285,882,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,645,0,29
1576583542168,689,getChargingStations Request,200,OK,Thread Group 1-6,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,627,0,36
